date,sp_r,dj_r,new_cases,new_deaths,people_vaccinated_per_hundred,funds_er,walcl,lr_treasury_r,headline_nsr,abstract_nsr,lead_parag_nsr,body_nsr,tweet_nsr,gold_pr,usd_eur,tw_topic_1,tw_topic_2,tw_topic_3,tw_topic_4,tw_topic_5,nyt_topic_1,nyt_topic_2,nyt_topic_3,nyt_topic_4,nyt_topic_5,nyt_topic_6,nyt_topic_7,nyt_topic_8,nyt_topic_9,nyt_topic_10
2020-10-30,-0.0121295062701844,-0.013519363794644967,99849.0,1055.0,0.0,0.09,7146306.0,-0.31,0.0416666666666666,0.4166666666666667,0.4583333333333333,0.7916666666666666,0.0714285714285714,1879.9,0.8586,0.5474911,0.011333894,0.011178425,0.3078381,0.12215848,0.00011914006,0.00011915473,0.21744274,0.00011914229,0.6036654,0.1123104,0.00011911732,0.0658666,0.00011913878,0.00011913231
2020-11-02,0.012318193494721569,0.012536849411125007,81808.0,554.0,0.0,0.09,7146306.0,-0.34,0.1428571428571428,0.4285714285714285,0.3214285714285714,0.8571428571428572,0.2266187050359712,1892.5,0.8591,0.94245756,0.014434949,0.014357962,0.01440099,0.014348534,7.2805626e-05,0.6622593,0.042322636,0.0017183595,0.12787312,0.011886781,4.590955e-05,0.09467595,0.0060048774,0.053140268
2020-11-03,0.017799313644932112,0.019141150971823916,124767.0,1595.0,0.0,0.09,7146306.0,-0.33,0.0,0.04,0.48,0.76,0.1087719298245614,1910.4,0.8531,0.9595657,0.010342874,0.010033104,0.010030194,0.010028126,0.00011882866,0.19391446,0.00011882283,0.19316292,0.000118828546,0.000118827345,0.00011879563,0.14817,0.46403968,0.00011882016
2020-11-04,0.02204703843094427,0.021006855613765037,100264.0,1108.0,0.0,0.09,7157479.0,-0.36,0.2666666666666666,0.2,0.5333333333333333,0.9333333333333332,0.1989247311827957,1896.2,0.853,0.37363502,0.37910566,0.08415681,0.15352564,0.009576904,0.00017776316,0.00017777007,0.00017776364,0.00017776471,0.5712074,0.00017774987,0.00017773449,0.36677226,0.053018864,0.007934933
2020-11-05,0.019460190971818808,0.02070056800287278,128081.0,1159.0,0.0,0.09,7157479.0,-0.38,0.1153846153846153,0.1923076923076923,0.6153846153846154,0.8461538461538463,0.074074074074074,1946.8,0.8453,0.96474123,0.0090354,0.008767809,0.008710736,0.00874487,0.00012192004,0.1146282,0.000121908524,0.000121917576,0.33974886,0.00012190784,0.000121890305,0.49225762,0.03842142,0.014334381
2020-11-06,-0.00028771240154389424,-0.0005738656588810663,127058.0,1206.0,0.0,0.09,7157479.0,-0.32,-0.0625,0.1875,0.375,0.875,0.2606382978723404,1951.7,0.8421,0.731611,0.06698648,0.06698688,0.06742849,0.06698712,0.19576545,0.4945325,0.08029132,0.07162737,0.018739449,0.06261574,4.79364e-05,0.056350786,0.019981451,4.794593e-05
2020-11-09,0.01169987234430563,0.010801526526984717,116956.0,758.0,0.0,0.09,7157479.0,-0.24,0.0499999999999999,0.2,0.5499999999999999,1.0,0.4019337016574585,1854.4,0.8465,0.46704486,0.012817852,0.23109621,0.21242818,0.076612905,0.00010528893,0.67930585,0.00010529117,0.00010531272,0.003170882,0.10514675,0.000105275256,0.11358082,0.09826928,0.00010528971
2020-11-10,-0.0013998028446697084,-0.0006852386370310194,136555.0,1408.0,0.0,0.09,7157479.0,-0.26,-0.1428571428571428,0.5714285714285714,0.4285714285714286,0.8928571428571429,0.261072261072261,1876.4,0.8464,0.5681561,0.13748464,0.27504015,0.00968684,0.009632277,0.00019188187,0.31006086,0.00019190696,0.17544696,0.00019190325,0.0001919006,0.00019184871,0.23566344,0.27767745,0.00019188154
2020-11-12,-0.009978559392721287,-0.009947241960543595,158797.0,1195.0,0.0,0.09,7175417.0,-0.33,0.25,0.25,0.7083333333333334,1.0,0.2042105263157894,1873.3,0.847,0.9495959,0.012663388,0.012606218,0.012589301,0.012545168,0.0015945649,0.0015946336,0.0015947841,0.09295208,0.023551807,0.0015946947,0.0015943045,0.87233377,0.0015947394,0.0015946258
2020-11-13,0.01361036581745595,0.013635502948157411,179518.0,1195.0,0.0,0.09,7175417.0,-0.33,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.8888888888888888,0.2589473684210526,1886.2,0.8448,0.20050058,0.7690662,0.01014723,0.010142371,0.010143654,0.00017357782,0.047634423,0.00017357667,0.034790814,0.006413248,0.7751031,0.00017355739,0.12502109,0.00017356985,0.010343067
2020-11-16,0.011648048198820067,0.012447461308715784,153087.0,814.0,0.0,0.09,7175417.0,-0.31,0.1666666666666666,0.1666666666666666,0.5833333333333333,1.0,0.3315994798439532,1887.8,0.8436,0.738242,0.16299488,0.011160942,0.07647047,0.011131756,0.51018006,0.007449213,0.011422787,0.00015257306,0.028961172,0.070024244,0.0001525517,0.29930323,0.01866603,0.053688195
2020-11-17,-0.004791957892531013,-0.0024559890411076928,164646.0,1702.0,0.0,0.09,7175417.0,-0.34,0.1212121212121212,0.2727272727272727,0.5454545454545454,0.8787878787878789,0.2372013651877133,1885.1,0.843,0.88666105,0.08708532,0.008767478,0.008754116,0.008732039,9.666144e-05,0.070668474,0.00037795815,0.0077956785,9.666706e-05,0.01661287,9.663849e-05,0.89135253,9.665822e-05,0.012805822
2020-11-18,-0.011563832410313873,-0.010206506678251914,171969.0,1918.0,0.0,0.09,7243080.0,-0.33,-0.04,0.3999999999999999,0.24,0.92,0.3270223752151463,1873.9,0.8435,0.007217778,0.007210526,0.07934853,0.8989815,0.007241609,0.13504024,0.6408734,0.040215332,0.023398772,0.036046892,0.042363994,5.1792358e-05,0.06281324,0.010899011,0.008297354
2020-11-19,0.003946420613320831,0.005479502656502162,192303.0,2029.0,0.0,0.09,7243080.0,-0.36,0.12,0.36,0.4,0.8400000000000001,0.2617021276595744,1861.5,0.8422,0.96494824,0.008814069,0.008717405,0.008809454,0.008710873,0.00017223314,0.6340231,0.00017223248,0.00017221892,0.2853255,0.00017219878,0.00017221858,0.00017222055,0.0001722133,0.07944594
2020-11-20,-0.006792541326178764,-0.00538886165058701,201667.0,1935.0,0.0,0.09,7243080.0,-0.4,0.1153846153846153,0.0,0.3076923076923076,0.7692307692307692,0.2360248447204969,1872.4,0.8435,0.67536396,0.14397696,0.008014898,0.16460562,0.008038606,0.00015296102,0.24376753,0.00015296975,0.00015295147,0.083180144,0.53488314,0.0001529293,0.13725145,0.00015295771,0.00015295911
2020-11-23,0.005635916953850183,0.007839061192097803,181511.0,1065.0,0.0,0.09,7243080.0,-0.38,0.32,0.1599999999999999,0.36,1.0,0.3438818565400844,1844.1,0.8446,0.16960344,0.02956169,0.02872951,0.1714667,0.6006387,0.00019928723,0.538258,0.00019928435,0.03954175,0.019125901,0.09605555,0.0001992484,0.2993077,0.0069139404,0.00019928392
2020-11-24,0.01616171780444369,0.015665047702536104,173562.0,2132.0,0.0,0.09,7243080.0,-0.37,0.0416666666666666,-0.1666666666666666,0.4166666666666666,1.0,0.2233820459290187,1810.9,0.8409,0.29972878,0.54925096,0.050083455,0.050853305,0.050083503,0.09794606,0.27073953,0.00016624722,0.00016624467,0.0001662583,0.024087343,0.00016620226,0.17747422,0.063018575,0.36606935
2020-11-25,-0.001584415512968211,-0.0006542955457755145,180214.0,2236.0,0.0,0.09,7216480.0,-0.38,-0.125,-0.03125,0.34375,1.0,0.2849872773536895,1811.2,0.8393,0.48357564,0.012051378,0.40647858,0.08606645,0.011827959,0.083772644,0.08244849,0.22034822,0.004094384,0.2713228,0.00016480313,0.00016477145,0.0001648068,0.00016480207,0.33735424
2020-11-27,0.002396925323378237,0.0035744315703311125,214637.0,1544.0,0.0,0.09,7216480.0,-0.42,-0.1,0.4,0.4,0.85,0.2147887323943662,1788.1,0.8359,0.867928,0.09167762,0.013570951,0.013415194,0.013408198,0.045336377,0.6102321,0.040869974,0.047739986,0.025498874,4.5739347e-05,4.5729692e-05,0.054293144,0.028764404,0.14717373
2020-11-30,-0.004595489713743813,-0.005760414991153235,154918.0,1309.0,0.0,0.09,7216480.0,-0.44,0.1935483870967742,0.1290322580645161,0.5483870967741935,1.0,0.1906779661016949,1780.9,0.8385,0.5533178,0.013693626,0.013392984,0.40622553,0.013370101,0.00019452156,0.00019449927,0.000194502,0.00019447833,0.043291826,0.00019450599,0.00019445398,0.74939686,0.20594987,0.00019448281
2020-12-01,0.011271167954760622,0.010273106907046435,197116.0,2547.0,0.0,0.09,7216480.0,-0.39,0.074074074074074,0.4814814814814815,0.4074074074074074,0.9259259259259258,0.2203742203742204,1818.9,0.8285,0.96159935,0.009657799,0.009577773,0.009581544,0.009583518,0.00017893853,0.27037385,0.006330439,0.0001789506,0.045801625,0.11577729,0.00017890106,0.5608221,0.00017892443,0.00017894073
2020-12-02,0.0017911507324333167,0.001106730194349515,196165.0,2810.0,0.0,0.09,7222414.0,-0.39,0.2592592592592592,0.2962962962962963,0.4074074074074074,0.8148148148148148,0.3041958041958041,1830.2,0.8253,0.963509,0.009178169,0.009106015,0.009105336,0.009101425,0.00018648693,0.18594484,0.00018649975,0.04164286,0.0027528116,0.00018648586,0.00018644305,0.31591228,0.45281485,0.00018647892
2020-12-03,-0.000624146568147925,0.0012736215894249212,220231.0,2947.0,0.0,0.09,7222414.0,-0.42,0.1875,0.375,0.75,0.8125,0.2718954248366013,1841.1,0.8231,0.012541871,0.012546591,0.012541918,0.012541917,0.9498277,0.00018256035,0.04162166,0.00018256369,0.06727553,0.29533905,0.12096587,0.0020444135,0.375514,0.0001826342,0.09669178
2020-12-04,0.008836235109307526,0.010409602363542443,235375.0,2608.0,0.0,0.09,7222414.0,-0.38,0.1851851851851851,0.4814814814814814,0.4814814814814815,0.8518518518518519,0.226928895612708,1840.0,0.825,0.87778956,0.012899469,0.08406614,0.012610783,0.012634044,0.00017573686,0.021417636,0.00017572133,0.00017573523,0.06057847,0.00017573847,0.00017569472,0.50568616,0.41126335,0.0001757567
2020-12-07,-0.0019355954929820753,-0.0009018497281188395,195461.0,1558.0,0.0,0.09,7222414.0,-0.4,0.2777777777777778,0.2222222222222222,0.0,0.7777777777777777,0.3393177737881507,1866.0,0.8257,0.92494655,0.008860965,0.04868651,0.0087543195,0.008751658,0.00011773065,0.574258,0.000117737705,0.13787812,0.00011773492,0.07742615,0.00011770441,0.02417662,0.15733586,0.028454343
2020-12-08,0.0027871374554437113,0.004079426084901306,227057.0,2573.0,0.0,0.09,7222414.0,-0.42,0.1666666666666666,0.3333333333333333,0.4047619047619048,0.9047619047619048,0.3592417061611375,1874.9,0.8261,0.6535016,0.27127305,0.025070323,0.025060022,0.02509506,0.00010873478,0.14420821,0.00011296994,0.0040489216,0.72558635,0.0001087316,0.000108822576,0.12271499,0.0028934777,0.000108739914
2020-12-09,-0.00794922006887699,-0.009401874464535786,216015.0,3163.0,0.0,0.09,7242658.0,-0.42,0.2222222222222222,0.2962962962962963,0.4814814814814814,0.9259259259259258,0.2490066225165563,1838.5,0.8276,0.2,0.2,0.2,0.2,0.2,0.00942444,0.015175964,0.021237878,0.056262355,8.262193e-05,8.2610866e-05,8.259291e-05,0.0076940046,8.261106e-05,0.88987494
2020-12-10,-0.0012851160688517962,0.0015133331902778867,236944.0,2977.0,0.0,0.09,7242658.0,-0.44,0.2142857142857142,0.1428571428571428,0.2499999999999999,0.8214285714285715,0.2343987823439878,1837.4,0.8236,0.87510824,0.01139,0.011205104,0.091114156,0.011182473,0.0153618865,0.00013294589,0.22706965,0.00013293933,0.5474881,0.10234029,0.00013292761,0.000132947,0.0250385,0.082169846
2020-12-11,-0.0012649600610670027,-0.0018235506378246804,238910.0,3369.0,0.0,0.09,7242658.0,-0.44,-0.08,0.32,0.32,0.8400000000000001,0.1868512110726643,1843.6,0.8257,0.9137307,0.063050956,0.0077433176,0.007741783,0.007733217,0.00022891088,0.00022891258,0.037402976,0.22518486,0.67866766,0.00022891749,0.00022886784,0.05737105,0.00022892446,0.00022892191
2020-12-14,-0.004359266922526861,-0.003034419934191365,209840.0,1645.0,0.01,0.09,7242658.0,-0.44,0.21875,0.25,0.375,0.96875,0.3375130616509926,1832.1,0.8236,0.92654854,0.008091025,0.049313296,0.008029163,0.0080179265,0.00040438861,0.27422717,0.0004044343,0.023867114,0.69907475,0.00040445552,0.00040433346,0.00040443937,0.0004044653,0.0004044175
2020-12-15,0.012921214314501236,0.013563329935739788,226316.0,2966.0,0.02,0.09,7242658.0,-0.45,0.1851851851851851,0.5925925925925926,0.6296296296296297,0.9259259259259258,0.2650462962962963,1855.3,0.8227,0.94944626,0.01295471,0.012545103,0.01253137,0.012522543,0.07299054,0.46424472,0.07110449,0.038853925,0.20107187,0.018146815,4.6191504e-05,0.10234355,0.007103932,0.024093928
2020-12-16,0.001772848087218762,0.0012408570980782636,234809.0,3722.0,0.07,0.09,7362592.0,-0.43,0.1333333333333333,0.0,0.3333333333333333,1.0,0.1749710312862109,1859.1,0.8196,0.59845823,0.10000066,0.10000066,0.10153978,0.10000066,0.00016640374,0.33399564,0.00016642571,0.00016640848,0.00016641394,0.00016638562,0.00016636778,0.6404714,0.024368165,0.00016639661
2020-12-17,0.005757638800703547,0.007692058912943717,240252.0,3445.0,0.15,0.09,7362592.0,-0.44,0.1249999999999999,0.3333333333333332,0.2916666666666666,0.875,0.1616266944734098,1890.4,0.815,0.3738116,0.50581104,0.040130287,0.040102545,0.04014448,0.00016656973,0.2997219,0.00016656813,0.00016657954,0.00016657433,0.42197937,0.00016653298,0.07552171,0.20177759,0.00016655994
2020-12-18,-0.003511100126797233,-0.002380637549730372,247951.0,2930.0,0.27,0.09,7362592.0,-0.43,0.1612903225806451,0.3548387096774194,0.4193548387096774,0.935483870967742,0.2017543859649122,1888.9,0.8157,0.2601545,0.29248622,0.04916077,0.3901311,0.008067444,0.00016860847,0.000168624,0.0001686129,0.00016863193,0.14147069,0.024828667,0.00016857655,0.5827291,0.113663465,0.13646501
2020-12-21,-0.003906281591951222,-0.0029190708079278238,196860.0,1792.0,0.47,0.09,7362592.0,-0.43,0.0869565217391304,0.6956521739130435,0.4347826086956522,1.0,0.3032145960034752,1882.8,0.8167,0.8383341,0.018546639,0.018384218,0.10635857,0.018376477,0.009807247,0.30628553,0.3149042,0.0371687,0.24355681,4.4759036e-05,0.0009693606,0.08108974,0.0030058438,0.003167799
2020-12-22,-0.002073116603336433,0.00022430778848769447,205936.0,3292.0,0.6,0.09,7362592.0,-0.44,0.2121212121212121,0.4545454545454546,0.5454545454545454,0.9393939393939394,0.2444703143189755,1870.3,0.8223,0.66481304,0.30133453,0.011176009,0.011500556,0.01117582,0.124599285,0.46968564,0.07127402,0.024246799,0.19956215,0.030932315,4.659435e-05,0.06334516,0.00017376622,0.01613424
2020-12-23,0.0007458112528001822,0.0010198683358237546,221440.0,3370.0,0.77,0.09,7404039.0,-0.43,0.1785714285714285,0.4285714285714285,0.0357142857142857,0.9285714285714286,0.2202111613876319,1878.1,0.8205,0.9577279,0.010570287,0.010575152,0.010565471,0.010561209,0.21081987,0.35059905,0.00020125136,0.0002012487,0.10852002,0.00020123144,0.00020119603,0.32885355,0.00020128413,0.00020126207
2020-12-24,0.003536575781637374,0.002521808669432691,212947.0,2914.0,0.83,0.09,7404039.0,-0.46,0.1111111111111111,0.3333333333333333,0.5925925925925926,0.9629629629629628,0.2676056338028169,1883.2,0.8206,0.7076599,0.012815576,0.012620406,0.11160579,0.15529831,0.015675701,0.119912885,0.015483844,0.0001382546,0.13818897,0.00013827214,0.00013823247,0.4412632,0.0001382838,0.26892236
2020-12-28,0.008722515973276205,0.005233566416302971,173302.0,1866.0,1.08,0.09,7404039.0,-0.46,0.0,0.4545454545454545,0.1363636363636363,1.0,0.1261398176291793,1880.4,0.8187,0.9325432,0.017002214,0.01670635,0.017031921,0.016716264,0.008392251,0.7016388,0.00016231126,0.00016229672,0.033431977,0.034161497,0.000162272,0.22156401,0.00016230572,0.00016231816
2020-12-29,-0.0022273622890431346,-0.0039738087782954555,205978.0,3611.0,1.29,0.09,7404039.0,-0.45,0.0,0.52,0.5599999999999999,1.0,0.225296442687747,1882.9,0.8163,0.5343972,0.09737568,0.33692035,0.015456576,0.015850179,0.00013404404,0.15699373,0.058185842,0.107968956,0.01574475,0.104983054,0.00013402828,0.5199221,0.0001340418,0.035799537
2020-12-30,0.0013415471795312098,0.002619709150644063,218293.0,3904.0,1.54,0.09,7363351.0,-0.45,0.32,0.4,0.56,0.92,0.2844990548204159,1893.4,0.813,0.11775528,0.009660775,0.009608631,0.0096430285,0.8533323,0.0002803055,0.00028031503,0.0002803158,0.00028037734,0.8264583,0.16301072,0.00028026197,0.00028032996,0.00028032297,0.008568817
2020-12-31,0.0064388377402172,0.0046621694662738146,315084.0,3311.0,1.66,0.09,7363351.0,-0.48,0.1851851851851851,0.2962962962962963,0.3333333333333333,0.9259259259259258,0.2029816513761467,1895.1,0.8186,0.08144484,0.8846803,0.0112230405,0.011337176,0.011314702,0.0002075144,0.21024421,0.00020750021,0.047889784,0.043632865,0.00020751922,0.0002074666,0.38381872,0.31337693,0.00020750576
2021-01-04,-0.014754783590295193,-0.014615643904759942,185516.0,1973.0,1.99,0.09,7363351.0,-0.5,0.28,0.0,0.36,0.64,0.286697247706422,1946.6,0.8162,0.0410258,0.6188269,0.040297464,0.25954655,0.040303305,0.00043101207,0.10331369,0.00043104228,0.00043101874,0.01243918,0.00043099522,0.00043093984,0.8812301,0.00043104193,0.00043099248
2021-01-05,0.007082539553862169,0.008387844663409688,232864.0,3594.0,2.21,0.09,7363351.0,-0.47,-0.0625,0.3125,0.40625,1.0,0.1672433679354094,1954.4,0.8131,0.8153608,0.15715413,0.009227429,0.009135862,0.009121748,0.00020824518,0.36468008,0.00020820918,0.0036326803,0.18030961,0.00020819159,0.00020816307,0.18335642,0.26698017,0.00020821758
2021-01-06,0.005709900559720447,0.008448941970554236,259760.0,3910.0,2.46,0.09,7334809.0,-0.41,0.0,0.1304347826086956,0.3043478260869565,0.9130434782608696,0.1764018691588784,1908.6,0.8112,0.6212229,0.010089914,0.010060735,0.34857234,0.010054089,0.0002083077,0.114549085,0.00020830426,0.3997615,0.00020832513,0.00020830329,0.00020831483,0.363959,0.022754772,0.09793408
2021-01-07,0.0148473642926892,0.016256563007158744,286254.0,4013.0,2.72,0.09,7334809.0,-0.39,-0.0344827586206896,0.3103448275862069,0.2068965517241379,0.8620689655172414,0.2269503546099291,1913.6,0.815,0.73089886,0.060543716,0.008924937,0.1907074,0.008925094,5.4074186e-05,0.16739097,0.053026102,0.009712995,0.36100414,5.406896e-05,5.4062217e-05,0.40474296,0.0021436822,0.0018169351
2021-01-08,0.0054918909824148735,0.004610064924496857,304077.0,4178.0,2.98,0.09,7334809.0,-0.33,0.064516129032258,0.1612903225806451,0.1935483870967742,0.9032258064516128,0.2850746268656716,1835.4,0.8183,0.020357661,0.44097716,0.2986535,0.020012697,0.21999894,0.00021453905,0.42825595,0.009397532,0.00021453538,0.30879837,0.00021453592,0.00021449776,0.25226098,0.00021455245,0.00021453475
2021-01-11,-0.0065547967411651985,-0.005367768267534601,203969.0,1834.0,3.36,0.09,7334809.0,-0.32,0.05,0.35,0.35,0.8999999999999999,0.3112582781456954,1850.8,0.823,0.49511996,0.14721069,0.3173955,0.020183707,0.020090148,0.00017844288,0.7807185,0.0001784482,0.0001784489,0.09807274,0.00017844286,0.00017841521,0.0023138043,0.039274912,0.07872784
2021-01-12,0.0004158321511944455,0.0030766185261149517,221814.0,4368.0,3.64,0.09,7334809.0,-0.34,0.125,0.3125,0.5625,0.6875,0.2897196261682243,1844.2,0.8191,0.93302035,0.016911667,0.016683191,0.01669736,0.016687412,0.031704187,0.07513233,0.00020547745,0.020584686,0.00020549502,0.8027623,0.00020543941,0.056886338,0.00020547313,0.012108296
2021-01-13,0.002275603166376869,0.0009312961729172885,229344.0,4012.0,3.95,0.09,7333968.0,-0.39,0.3,0.0666666666666666,0.3,0.8333333333333334,0.2356770833333333,1854.9,0.8224,0.6690962,0.10232123,0.21175511,0.008400813,0.008426693,0.5999933,0.016262762,0.00017303448,0.10915987,0.00017304762,0.16637218,0.00017299083,0.107346766,0.00017304142,0.00017303528
2021-01-14,-0.0037534384646074853,-0.0012419039765636057,235581.0,3776.0,4.29,0.09,7333968.0,-0.36,0.1034482758620689,0.0,0.3793103448275862,1.0,0.2575163398692811,1851.4,0.8226,0.0127713615,0.31211597,0.47069687,0.012676122,0.19173966,0.00013766141,0.00013767311,0.00013766935,0.00013767688,0.5191187,0.00013766583,0.00013764115,0.17610249,0.29449663,0.009456148
2021-01-15,-0.007190017757684009,-0.008004697915300129,244997.0,3808.0,4.63,0.09,7333968.0,-0.38,0.1176470588235294,0.2647058823529412,0.2352941176470588,1.0,0.2604602510460251,1829.9,0.8278,0.83722085,0.040714692,0.04068471,0.04074902,0.040630654,0.05691861,0.14332384,0.07131907,0.034769025,0.05148959,0.57654333,0.00012793012,0.048492625,0.016887978,0.00012796324
2021-01-19,0.008136402839514325,0.008611894677286399,156901.0,2389.0,5.36,0.09,7333968.0,-0.4,0.1212121212121212,0.3636363636363636,0.6060606060606061,0.9696969696969696,0.1844155844155844,1840.2,0.8244,0.8006523,0.14429684,0.018343715,0.018359428,0.018347684,0.00021794334,0.038042963,0.00021796074,0.04487318,0.088049985,0.22948533,0.00021792231,0.15955266,0.43912408,0.0002179506
2021-01-20,0.013935576257400164,0.01280092629015152,187397.0,4431.0,5.71,0.09,7414942.0,-0.42,0.1428571428571428,0.2571428571428571,0.6000000000000001,0.9714285714285714,0.231578947368421,1870.2,0.826,0.9496551,0.012659287,0.012552959,0.012593892,0.01253876,0.00052575866,0.40499026,0.000525809,0.22874132,0.000525895,0.00052581466,0.0005256704,0.00052577956,0.36258793,0.000525753
2021-01-21,0.00031673092150531686,-0.0008571746330560677,192561.0,4118.0,6.11,0.09,7414942.0,-0.43,0.1785714285714285,0.2857142857142857,0.5714285714285714,1.0,0.2749706227967098,1869.3,0.8219,0.9330406,0.016866732,0.016685998,0.016714955,0.016691713,0.034034554,0.22518232,0.00020399572,0.34092802,0.00020398061,0.000203997,0.00020394193,0.07795002,0.30740795,0.013681226
2021-01-22,-0.003010586363601067,-0.0014500061332174317,191775.0,3776.0,6.53,0.09,7414942.0,-0.43,0.2121212121212121,0.4545454545454545,0.3939393939393939,1.0,0.2598425196850393,1859.9,0.8215,0.4752594,0.22446233,0.2840242,0.008183992,0.008070093,0.00019356642,0.21230893,0.039707087,0.00019356085,0.016713345,0.65983546,0.00019351291,0.070467465,0.00019355127,0.00019355491
2021-01-25,0.003615803325289623,0.002650629091865356,129602.0,1763.0,7.11,0.09,7414942.0,-0.45,0.1282051282051282,0.2051282051282051,0.5128205128205128,0.8974358974358974,0.30859375,1859.0,0.8236,0.66732126,0.034099355,0.033619292,0.23131998,0.033640105,0.23545633,0.48543563,0.16774248,0.00016418788,0.022212893,0.00787293,0.00016416422,0.08062296,0.00016419865,0.0001641932
2021-01-26,-0.0014888363213812034,-0.00321208433952337,151010.0,3971.0,7.42,0.09,7414942.0,-0.43,0.2058823529411765,0.2352941176470588,0.2647058823529411,0.8823529411764706,0.2543757292882147,1854.8,0.8223,0.6487971,0.31938335,0.010620095,0.010588707,0.010610805,0.00015381804,0.29062074,0.004982705,0.041190922,0.00015383928,0.3355245,0.00015379064,0.27034384,0.056722026,0.00015382074
2021-01-27,-0.02567785911336701,-0.025718395281741732,155456.0,4112.0,7.8,0.09,7404926.0,-0.43,0.0769230769230769,0.2692307692307693,0.1538461538461538,0.8461538461538463,0.2114882506527415,1848.9,0.8257,0.8159064,0.009255447,0.15650287,0.00921538,0.00911984,0.000120184704,0.123044506,0.0028585421,0.107756756,0.00012018053,0.1393892,0.00012015995,0.30079976,0.3090144,0.016776346
2021-01-28,0.009760662477304694,0.01004230704502273,166765.0,3827.0,8.21,0.09,7404926.0,-0.46,0.064516129032258,0.3225806451612903,0.0967741935483871,0.9032258064516128,0.2519582245430809,1841.2,0.8249,0.5767666,0.23193584,0.11414803,0.06658727,0.010562222,0.055509128,0.6288449,0.071760096,0.06839915,0.07409056,0.037762348,4.600972e-05,0.020721823,0.00283145,0.040034477
2021-01-29,-0.019311502938707054,-0.018457965944517513,163738.0,3577.0,8.63,0.09,7404926.0,-0.42,0.1290322580645161,0.3225806451612903,0.5483870967741935,1.0,0.2906976744186046,1850.3,0.8239,0.092174314,0.014452152,0.0144108385,0.014518176,0.8644445,0.004999424,0.18136951,0.0032067061,0.047294345,0.0057489653,0.73357195,8.126649e-05,8.1287224e-05,0.023565196,8.129586e-05
2021-02-01,0.01605173602136651,0.017221721665208592,125321.0,1768.0,9.18,0.08,7404926.0,-0.42,-0.0384615384615384,0.2307692307692307,0.1538461538461538,0.9230769230769232,0.2630208333333333,1863.9,0.8292,0.86180496,0.01554287,0.091793746,0.015440522,0.01541793,0.0027856675,0.0027854647,0.0027856464,0.002785234,0.57266504,0.0027856708,0.0027851178,0.4050507,0.0027859856,0.002785517
2021-02-02,0.01389823681853588,0.014613969454639143,117030.0,3523.0,9.47,0.08,7404926.0,-0.42,0.1935483870967742,0.4193548387096775,0.2580645161290322,0.8709677419354838,0.2441860465116279,1833.4,0.8303,0.32222867,0.00884775,0.008708964,0.6515049,0.008709798,0.021363923,0.5553894,0.039821498,4.6306664e-05,0.1085919,0.048867997,4.6296467e-05,0.07157152,0.04975164,0.10454951
2021-02-03,0.0010088048276276954,0.001281577069147942,124370.0,3886.0,9.85,0.08,7410598.0,-0.41,0.1481481481481481,0.1111111111111111,0.2592592592592592,0.8518518518518519,0.25948406676783,1835.1,0.8309,0.60040045,0.012026102,0.36393937,0.011807642,0.011826507,4.9210405e-05,0.6192744,4.9210976e-05,0.006054711,0.15834188,4.9212544e-05,4.9202572e-05,0.21603371,4.921402e-05,4.921717e-05
2021-02-04,0.010853304161434011,0.012013467332749045,125034.0,3901.0,10.27,0.08,7410598.0,-0.39,0.2857142857142857,-0.0476190476190476,0.1904761904761904,0.8571428571428572,0.2321699544764795,1791.2,0.8359,0.701081,0.03355144,0.19847225,0.033495117,0.03340023,0.00019153632,0.00019154193,0.00019154407,0.00019155233,0.921355,0.00019153865,0.00019150585,0.06151017,0.015794028,0.00019154619
2021-02-05,0.003897472454245416,0.005575787250971631,131110.0,3672.0,10.68,0.08,7410598.0,-0.36,0.282051282051282,0.1794871794871794,0.4358974358974359,0.8974358974358974,0.2897033158813263,1813.0,0.8299,0.9598526,0.010068164,0.01001963,0.010040023,0.010019644,0.00012327805,0.16200852,0.00012328771,0.051933784,0.64644325,0.00012328126,0.0001232609,0.00012329253,0.00012328647,0.13887472
2021-02-08,0.007399345996609118,0.009393290159224807,82801.0,1441.0,11.27,0.08,7410598.0,-0.37,0.12,0.0799999999999999,0.24,0.8400000000000001,0.1869300911854103,1834.2,0.8298,0.59588,0.13630168,0.025429487,0.21700507,0.025383756,0.029297817,0.50445473,5.058487e-05,5.058172e-05,0.14235632,0.022611745,5.057207e-05,0.2825506,0.010742977,0.007834012
2021-02-09,-0.0011134975827397984,4.100355476657973e-06,95379.0,3035.0,11.59,0.08,7410598.0,-0.38,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.8571428571428572,0.2626086956521739,1837.5,0.825,0.36954403,0.013685813,0.58994484,0.013427502,0.013397807,0.00020765117,0.13055837,0.00020767089,0.00020765004,0.2610028,0.00020766874,0.00020761715,0.58790964,0.013179546,0.0063113817
2021-02-10,-0.00034515996246702675,-0.0004421129865201239,95281.0,3394.0,11.96,0.08,7442225.0,-0.4,-0.0357142857142857,0.4285714285714285,0.0,0.8571428571428572,0.1519434628975264,1842.7,0.8251,0.58537114,0.08575125,0.30510998,0.011893523,0.01187416,0.022743281,0.94457835,0.00017109407,0.00017106398,0.00017107002,0.00017106412,0.00017103442,0.012890053,0.018761918,0.00017106504
